transaction_id,store_id,transaction_timestamp,cashier_id,customer_id,payment_method,total_amount,discount_amount,tax_amount
POS027626,1,01-18-2024 04:00 AM,C0185,CUST03426,CASH,796.61,122.23,90.34
POS027627,5,2024-09-03 16:28:22,,CUST03582,Mobile Pay,476.97,30.39,40.2
POS027628,11,2024-12-08 04:30:50,C0217,,Cash,195.86,22.91,19.84
POS027629,25,30/06/2024 20:57,C0443,CUST08091,Mobile Pay,317.51,76.57,24.69
POS027630,8,2024-12-20 10:43:21,C0305,,Gift Card,52.78,6.09,4.78
POS027631,4,06/04/2024 21:49,C0360,,Cash,681.91,146.69,75.63
POS027632,19,2024/10/13 23:27,C0499,CUST02564,Mobile Pay,642.93,167.0,54.89
POS027633,9,2024-06-24,,,Mobile Pay,291.74,46.92,32.01
POS027634,18,2024-06-04,C0271,CUST08415,CASH,573.94,17.59,28.22
POS027635,3,2024-06-28,C0123,CUST09904,credit,304.56,57.87,32.47
POS027636,22,2024-05-18,C0030,CUST04923,CASH,1502.63,2.28,117.3
POS027637,26,2024-12-17 20:56:14,C0169,,credit,558.52,107.2,47.67
POS027638,5,22/03/2024 08:52,C0051,,CREDIT,300.45,55.64,15.83
POS027639,15,2024-01-19 07:24:05,C0198,,credit,916.33,49.04,84.29
POS027640,2,12/05/2024 11:14,,CUST06826,Gift Card,265.0,21.52,27.62
POS027641,5,07-26-2024 05:24 AM,C0441,CUST07223,DEBIT,1046.8,39.99,66.55
POS027642,25,2024/02/29 22:44,,CUST02561,DEBIT,653.62,78.01,64.49
POS027643,19,2024-05-28 19:06:49,C0457,CUST05431,Debit,284.43,56.32,29.15
POS027644,16,2024-11-25,C0025,CUST00679,DEBIT,1212.37,353.83,68.6
POS027645,13,2024-02-22,C0384,,Gift Card,940.15,74.83,76.03
POS027646,4,2024/06/16 10:03,C0155,,CREDIT,727.35,154.33,35.58
POS027647,3,01-02-2024 12:27 AM,,CUST02220,Mobile Pay,638.35,26.56,46.96
POS027648,18,2024-11-18,C0397,CUST07876,Gift Card,530.87,14.67,59.0
POS027649,20,2024-02-07,C0159,,Debit,589.43,47.31,51.56
POS027650,14,11-13-2024 02:45 AM,C0325,,credit,702.37,171.36,78.51
POS027651,13,01-11-2024 03:28 AM,C0347,CUST00288,Cash,829.81,42.6,60.22
POS027652,13,2024-01-12 00:37:25,C0397,,credit,785.45,114.03,52.06
POS027653,28,2024-08-02,C0061,,credit,74.51,12.26,8.28
POS027654,11,06-22-2024 08:23 AM,C0181,CUST09285,credit,1050.01,221.42,111.05
POS027655,26,2024-07-16,C0222,CUST09551,Gift Card,854.15,208.59,81.71
POS027656,29,2024-05-06,C0111,,Cash,248.07,6.91,14.94
POS027657,12,11-14-2024 04:20 AM,,CUST03905,Gift Card,630.17,60.41,68.04
POS027658,25,12-01-2024 01:34 AM,C0430,CUST06975,Debit,299.1,3.5,14.81
POS027659,5,2024/12/28 04:43,,,Mobile Pay,528.05,13.37,33.52
POS027660,22,12-26-2024 10:15 AM,C0150,,Credit,1717.81,47.72,145.97
POS027661,13,2024-06-11,C0337,CUST01706,credit,573.4,113.36,29.83
POS027662,4,11-18-2024 07:06 PM,,,Cash,602.14,100.09,44.97
POS027663,23,12/06/2024 04:23,C0468,,Debit,595.42,1.55,58.37
POS027664,18,17/08/2024 06:07,C0483,,Credit,521.13,135.46,39.22
POS027665,25,08-09-2024 06:49 AM,C0097,CUST03683,CASH,857.03,202.42,63.05
POS027666,6,2024/05/05 04:38,C0391,,CASH,732.53,58.85,36.14
POS027667,28,05-23-2024 05:21 AM,C0277,,DEBIT,246.61,30.66,13.92
POS027668,8,25/10/2024 11:38,C0244,,CASH,290.53,17.96,15.46
POS027669,4,2024-05-02,C0394,CUST07042,Cash,356.95,57.1,20.59
POS027670,22,01-08-2024 09:02 PM,C0217,CUST00711,Cash,383.88,35.76,40.97
POS027671,13,26/01/2024 22:52,C0092,,Gift Card,1171.45,85.44,134.31
POS027672,14,03/02/2024 15:28,C0319,CUST01586,CASH,950.67,51.31,101.18
POS027673,11,2024-11-24 00:24:59,,CUST09251,CASH,504.73,120.79,33.48
POS027674,25,2024-12-18 08:57:38,C0189,CUST06064,Credit,847.56,120.19,60.92
POS027675,2,2024-03-28,C0471,,Cash,1566.73,97.94,143.02
POS027676,4,12/03/2024 14:33,C0478,,Credit,561.47,145.39,49.96
POS027677,23,2024-03-29,,,DEBIT,177.67,10.21,15.4
POS027678,21,2024-09-02,C0391,CUST02479,CASH,336.86,74.01,22.59
POS027679,24,11-10-2024 01:30 PM,C0065,CUST03001,Debit,677.34,21.7,44.52
POS027680,24,15/01/2024 16:51,C0134,CUST07631,Gift Card,622.8,156.64,48.1
POS027681,16,14/06/2024 20:40,C0178,CUST05808,Mobile Pay,794.24,134.13,39.33
POS027682,3,2024/02/12 12:43,C0035,,Credit,1263.69,30.06,128.91
POS027683,26,08-20-2024 05:03 PM,C0270,,credit,919.24,78.63,102.38
POS027684,11,03-12-2024 05:31 AM,C0454,,CREDIT,604.99,152.17,40.07
POS027685,19,2024/07/02 19:03,C0304,CUST04658,DEBIT,225.52,44.82,19.14
POS027686,10,03-01-2024 03:18 AM,,,credit,442.69,103.39,36.94
POS027687,5,24/10/2024 02:54,C0175,,credit,293.83,64.63,32.5
POS027688,24,07-06-2024 06:18 AM,C0487,,DEBIT,1202.25,265.2,91.02
POS027689,14,01/06/2024 09:16,C0499,,Credit,313.44,8.21,16.1
POS027690,23,2024-08-16 06:37:50,C0252,CUST09064,Debit,736.19,203.63,57.49
POS027691,28,07/08/2024 06:05,C0334,CUST06286,credit,265.98,44.94,20.12
POS027692,19,04-10-2024 07:01 AM,,CUST00758,Cash,807.1,16.07,85.45
POS027693,16,31/05/2024 03:06,C0344,CUST03848,Mobile Pay,537.7,123.08,37.91
POS027694,30,11-21-2024 08:03 PM,C0336,CUST01197,Mobile Pay,892.92,96.97,70.64
POS027695,24,14/08/2024 06:08,C0379,CUST02456,Cash,356.38,77.35,23.2
POS027696,2,2024/11/15 09:40,C0166,,Gift Card,494.68,46.05,38.69
POS027697,14,2024/12/03 11:26,C0033,CUST07029,CASH,634.45,112.92,60.7
POS027698,2,2024-09-16 16:19:19,C0354,CUST02808,CREDIT,233.83,69.27,20.18
POS027699,30,07-25-2024 03:34 PM,C0464,CUST05429,CREDIT,600.93,59.04,34.7
POS027700,23,25/03/2024 14:58,C0316,,CASH,755.82,33.78,51.76
POS027701,25,2024-05-18,C0128,CUST07358,Mobile Pay,651.65,3.45,74.63
POS027702,25,2024-04-28 12:50:20,C0182,CUST04358,credit,716.09,196.35,52.07
POS027703,18,2024/08/25 17:42,,CUST08355,CREDIT,542.01,38.38,49.12
POS027704,6,17/01/2024 03:07,C0294,CUST01954,CREDIT,1396.18,22.59,120.18
POS027705,24,2024/09/09 01:49,,,CASH,1271.1,179.17,120.92
POS027706,28,2024-09-29,C0408,CUST08072,CASH,1130.35,85.17,129.14
POS027707,13,12-16-2024 02:46 AM,,CUST08728,Mobile Pay,866.37,43.49,97.1
POS027708,28,2024/12/16 13:53,C0145,,credit,182.32,28.8,17.41
POS027709,4,2024-11-27,C0270,CUST01968,DEBIT,1400.48,53.55,131.2
POS027710,27,21/05/2024 09:58,C0491,CUST06444,CREDIT,422.4,102.79,31.24
POS027711,25,15/01/2024 17:42,C0177,CUST04686,DEBIT,653.31,120.54,61.48
POS027712,8,2024/01/23 18:53,C0062,,CREDIT,1140.81,177.45,88.94
POS009411,12,2024-07-03 14:09:35,C0134,,CREDIT,866.1,26.99,61.59
POS027714,2,29/01/2024 15:02,C0056,CUST00687,Gift Card,400.35,5.76,42.16
POS027715,9,2024-01-16,C0079,CUST03607,Debit,483.41,32.54,54.06
POS027716,21,17/01/2024 15:11,C0275,CUST05178,Mobile Pay,270.43,36.72,27.47
POS027717,20,2024-06-18 20:03:04,C0208,CUST03758,Debit,1000.7,207.82,88.35
POS027718,4,28/12/2024 17:50,C0087,CUST04358,Mobile Pay,508.86,78.3,50.63
POS027719,13,2024-05-24 02:36:27,C0163,CUST01997,Debit,594.23,114.01,55.29
POS027720,5,12-06-2024 02:09 PM,,,CASH,1614.27,75.71,140.39
POS027721,12,2024-08-09,,CUST01688,Mobile Pay,676.58,29.63,54.43
POS027722,19,2024-10-03,C0141,,credit,374.05,38.59,24.48
POS027723,3,2024/04/02 08:56,C0463,CUST00288,credit,481.52,63.72,41.26
POS027724,23,2024-03-19,C0402,,Debit,809.06,53.45,58.61
POS027725,27,2024-10-08,,CUST09619,Debit,767.8,89.28,40.66
POS027726,12,24/04/2024 19:55,C0071,,Debit,452.21,62.52,37.8
POS000458,25,2024-02-20,C0239,CUST05312,Credit,859.75,219.12,98.66
POS027728,18,2024/04/25 09:04,C0074,CUST00828,Credit,1033.32,237.02,103.99
POS027729,19,2024-09-03 19:48:40,C0213,CUST04212,CREDIT,1340.53,11.12,131.47
POS027730,28,08-15-2024 11:17 PM,C0357,CUST02476,Gift Card,990.94,228.73,76.72
POS027731,19,2024-11-17 01:56:59,C0236,,Debit,645.46,189.34,49.32
POS027732,10,2024-09-23 14:08:00,C0048,CUST05506,CASH,442.73,74.41,37.23
POS027733,12,2024-11-12,C0042,CUST05362,credit,323.56,45.42,27.79
POS027734,11,2024-01-01 10:50:31,C0306,,credit,1022.57,6.78,51.89
POS027735,29,04/07/2024 15:18,C0476,CUST04693,DEBIT,776.27,183.28,86.77
POS027736,11,13/08/2024 05:04,,CUST00307,Cash,186.64,30.11,9.86
POS027737,9,2024-02-01,C0382,,Gift Card,353.48,85.57,31.64
POS027738,13,2024-03-08 04:29:52,C0055,CUST09349,Mobile Pay,388.31,27.72,37.36
POS027739,25,24/10/2024 03:15,C0444,CUST04100,CASH,409.3,4.73,38.1
POS027740,25,2024/06/02 06:41,C0131,,Cash,857.95,15.07,87.46
POS027741,6,10/12/2024 09:23,C0121,CUST05519,Gift Card,879.47,199.67,45.63
POS027742,30,12/11/2024 15:38,C0212,,credit,1083.67,87.82,112.9
POS027743,9,2024-10-18 23:35:53,C0450,CUST09655,CASH,473.37,16.15,36.72
POS027744,27,28/11/2024 07:12,C0146,CUST08696,Credit,468.91,80.4,46.49
POS027745,5,01-07-2024 12:05 PM,,CUST06945,DEBIT,1297.12,143.77,112.43
POS027746,3,09-29-2024 11:37 AM,C0207,,Debit,893.35,263.4,63.14
POS027747,17,2024-05-24,C0486,CUST09983,CASH,898.07,271.83,54.05
POS027748,3,2024-11-26,C0402,CUST05811,credit,703.24,201.03,65.59
POS027749,13,10/10/2024 11:26,C0415,CUST02966,Debit,955.23,191.95,45.88
POS027750,16,2024-11-18,C0282,CUST04698,Credit,509.53,3.53,25.0
POS027751,6,19/01/2024 09:08,C0178,CUST08629,CASH,276.48,10.91,19.6
POS027752,25,2024-12-01 12:41:37,C0343,CUST00167,credit,533.63,24.42,46.4
POS027753,14,09-23-2024 05:47 PM,C0064,CUST03875,Debit,349.85,78.66,37.39
POS027754,5,06-01-2024 01:40 PM,C0483,CUST00481,credit,802.71,162.55,64.48
POS027755,11,20/05/2024 21:37,C0152,,Debit,1088.23,136.44,53.78
POS027756,9,21/11/2024 13:06,,,Cash,316.98,83.62,15.82
POS027757,1,09-07-2024 07:35 AM,C0134,CUST02756,DEBIT,215.62,10.67,21.69
POS027758,2,2024-12-29 06:29:35,C0385,CUST07510,Debit,567.01,162.61,46.22
POS027759,30,2024-12-22 03:10:54,C0337,CUST06606,Cash,349.24,39.65,21.63
POS027760,9,2024-12-16 07:52:08,C0336,,Cash,502.51,42.49,53.26
POS027761,22,2024/11/03 11:38,C0179,,credit,682.15,64.86,60.7
POS027762,14,05/07/2024 01:25,C0098,,Credit,598.67,169.05,34.52
POS027763,23,06-26-2024 07:19 AM,C0422,CUST04021,Gift Card,113.96,7.27,12.82
POS027764,11,2024-08-17 13:01:05,C0179,,DEBIT,770.48,155.22,36.79
POS027765,22,06/01/2024 13:42,C0442,,Debit,577.65,65.04,42.46
POS027766,26,2024-01-19,C0343,,credit,565.79,132.21,38.23
POS027767,8,2024-12-02,C0471,CUST09064,CREDIT,564.92,147.87,30.15
POS027768,25,2024/06/25 05:03,C0275,CUST05355,Debit,725.1,53.85,74.54
POS027769,5,2024/07/29 14:56,C0369,,Gift Card,742.78,219.73,58.32
POS027770,3,2024-06-17,C0260,,Gift Card,176.38,40.31,10.91
POS027771,4,08/02/2024 06:32,C0002,,Gift Card,1117.61,181.61,95.11
POS027772,13,28/06/2024 05:02,C0472,,credit,277.6,33.2,18.36
POS027773,20,2024-01-16 01:03:15,C0285,CUST08062,Mobile Pay,323.37,83.85,19.58
POS027774,14,2024-04-07 17:22:52,C0158,CUST08316,Credit,561.71,50.44,38.68
POS027775,22,18/02/2024 14:48,,CUST03571,Gift Card,1048.89,77.63,58.62
POS027776,2,19/06/2024 22:44,,CUST07608,Gift Card,278.88,12.75,14.46
POS027777,2,2024-01-22 02:59:21,,CUST04357,Cash,996.45,102.1,88.18
POS027778,20,2024-05-22 19:39:48,C0298,,CREDIT,1567.82,84.24,135.01
POS027779,15,2024/06/15 23:33,C0419,,Debit,669.45,89.9,38.44
POS027780,18,2024-01-01 07:30:17,C0074,,Gift Card,649.28,126.47,74.64
POS027781,23,01-05-2024 04:42 AM,C0423,,Cash,272.13,57.48,17.18
POS027782,3,2024-11-03 05:58:32,,CUST00679,Mobile Pay,1009.12,205.45,97.58
POS027783,9,02/08/2024 07:47,C0463,CUST04772,Credit,789.23,241.86,48.55
POS027784,7,2024-07-12 08:26:02,C0276,CUST06877,Debit,1056.9,55.27,120.98
POS027785,7,2024-05-07,,,Mobile Pay,674.59,67.51,32.55
POS027786,20,11-10-2024 12:43 PM,C0368,,Gift Card,754.65,83.8,57.76
POS027787,22,2024-05-12,C0476,,CASH,820.11,115.19,49.73
POS027788,15,2024-07-02 04:59:49,C0014,,Gift Card,825.81,101.25,81.36
POS027789,27,2024/01/05 05:33,C0416,,credit,421.79,60.92,41.53
POS027790,17,2024-10-14,C0039,,CREDIT,250.27,40.94,23.7
POS027791,15,2024-03-11,C0263,,CREDIT,834.82,164.98,49.67
POS027792,13,2024-08-28,C0317,CUST08109,Debit,556.68,89.86,50.3
POS027793,17,03-10-2024 12:26 PM,C0494,CUST08749,Cash,610.34,77.53,61.47
POS027794,29,2024-10-14 07:48:44,,,DEBIT,601.26,48.13,37.94
POS027795,13,2024-02-06 02:34:04,C0249,CUST06256,Mobile Pay,904.76,54.08,64.42
POS027796,27,2024-06-26 18:54:55,,CUST04417,Credit,889.37,53.19,102.02
POS027797,20,12-04-2024 07:09 PM,C0468,CUST05129,Gift Card,848.33,150.53,66.37
POS027798,26,2024/01/03 19:02,C0306,CUST04816,CASH,676.89,63.55,58.24
POS027799,3,2024-10-18 09:38:41,C0205,CUST05335,CASH,729.22,111.14,50.42
POS027800,18,2024-07-15 07:46:01,C0298,CUST06238,Gift Card,869.03,92.52,47.49
POS027801,16,2024-01-01,C0349,,Cash,713.33,82.45,58.49
POS027802,26,2024-01-19,C0316,,CASH,628.94,57.44,66.62
POS027803,5,03-18-2024 06:45 AM,C0382,,CASH,883.24,242.42,98.18
POS027804,2,04-29-2024 09:19 AM,C0227,CUST02619,CREDIT,731.84,43.02,65.82
POS027805,6,04/11/2024 06:04,C0417,CUST09182,Debit,570.83,101.42,62.88
POS027806,4,2024-02-29,C0073,,Cash,1036.58,39.42,63.22
POS027807,4,08/10/2024 19:29,C0496,CUST03146,CASH,938.99,101.87,60.68
POS027808,27,2024/10/21 08:58,C0442,CUST08400,Debit,805.98,145.56,90.03
POS027809,2,2024-11-27,C0206,,Cash,574.2,14.57,32.43
POS027810,28,20/04/2024 22:05,,,Mobile Pay,535.77,147.36,48.32
POS027811,19,05-21-2024 06:06 AM,C0393,,DEBIT,907.72,45.94,89.7
POS027812,25,2024-05-15 15:17:40,C0238,CUST05683,credit,748.05,104.31,83.96
POS027813,28,2024-01-08,C0315,CUST00145,Mobile Pay,579.36,40.38,52.77
POS027814,19,2024-02-22,C0415,CUST07784,DEBIT,349.59,39.23,27.99
POS027815,3,31/08/2024 02:52,C0116,,DEBIT,611.09,136.84,56.39
POS027816,21,07/04/2024 01:54,C0003,CUST04044,Credit,526.8,154.83,39.67
POS027817,29,09/03/2024 08:08,C0466,CUST07813,Cash,789.95,143.68,71.88
POS027818,1,2024/01/06 12:27,C0193,,Gift Card,1558.28,313.45,154.59
POS027819,6,2024-06-28,C0457,,CASH,1086.77,38.86,100.15
POS027820,8,2024-05-02,C0103,CUST03732,Debit,774.47,168.56,48.4
POS027821,9,2024-01-30 03:02:20,C0077,CUST03544,credit,346.83,55.42,31.0
POS027822,26,08-28-2024 08:47 PM,C0169,,CASH,694.02,104.03,51.44
POS027823,15,2024/05/03 22:00,C0133,,CREDIT,1366.9,59.78,124.25
POS027824,27,2024-04-06 18:08:29,,CUST03437,Debit,314.53,66.98,15.17
POS027825,13,04-08-2024 09:10 PM,C0351,CUST05638,Cash,1134.15,108.36,84.53
POS027826,15,2024/12/30 04:10,C0482,,CREDIT,795.53,135.45,50.83
POS027827,9,20/01/2024 16:59,C0360,,Cash,441.05,10.38,31.21
POS027828,16,2024/12/17 15:23,C0085,CUST08831,CREDIT,813.89,6.94,44.83
POS027829,5,2024-06-17,C0290,,Gift Card,1586.35,402.16,181.54
POS027830,23,12-20-2024 10:17 PM,,CUST03479,Debit,1161.19,321.76,114.46
POS027831,3,2024/02/27 09:54,C0449,,CREDIT,542.59,43.97,58.16
POS027832,26,2024/12/18 13:30,C0399,CUST03007,Cash,1003.96,204.07,57.18
POS027833,22,2024-12-24,C0352,CUST07174,Gift Card,544.02,150.67,58.53
POS027834,2,2024-10-29,C0272,,DEBIT,407.26,56.34,29.82
POS027835,5,2024-07-22,C0384,CUST00956,CASH,1043.67,251.68,71.19
POS027836,24,2024-05-12 06:09:35,C0090,,Debit,357.33,56.12,27.54
POS027837,24,2024/12/07 23:21,C0016,CUST01597,Debit,325.41,76.16,18.9
POS027838,26,2024-02-02,,CUST07152,credit,740.15,11.65,52.85
POS027839,2,2024/05/04 07:10,C0294,CUST04067,CASH,626.62,6.77,55.27
POS027840,21,2024/11/10 23:07,C0484,CUST00308,Debit,759.32,81.57,37.97
POS027841,20,2024/07/05 15:18,C0118,,Mobile Pay,1234.51,35.59,117.41
POS027842,30,27/09/2024 21:17,,CUST04687,CREDIT,1154.8,177.73,69.78
POS027843,26,21/03/2024 19:09,C0449,CUST07983,CASH,1445.16,68.75,90.5
POS027844,11,05-19-2024 02:49 PM,C0209,CUST03313,Mobile Pay,304.96,54.86,15.92
POS027845,8,2024/07/18 10:59,C0244,CUST02776,Mobile Pay,824.35,18.24,44.17
POS027846,7,04-06-2024 11:02 AM,C0321,CUST01389,Credit,256.8,10.9,26.32
POS027847,16,2024/01/05 14:38,C0028,CUST03221,DEBIT,458.41,4.74,51.43
POS027848,20,2024-01-28,C0403,,Cash,732.16,57.23,68.94
POS027849,4,2024-11-30 21:11:23,C0111,CUST01616,Credit,1014.02,158.02,61.2
POS027850,5,02-18-2024 08:09 PM,C0493,,credit,847.46,257.09,66.32
POS027851,18,2024/01/25 08:04,C0417,,Mobile Pay,464.57,120.07,31.93
POS027852,16,2024-09-27 08:36:55,C0159,,Gift Card,1394.76,298.2,126.95
POS027853,15,2024-05-23,C0462,,credit,498.11,70.34,56.35
POS027854,9,03-07-2024 08:35 PM,C0478,,CREDIT,688.34,194.54,66.03
POS027855,15,2024-07-10 05:25:03,C0077,CUST04231,Gift Card,498.75,1.27,50.93
POS027856,21,2024-05-28,C0015,CUST08070,Cash,1184.33,257.25,84.94
POS027857,26,2024-11-27 21:23:41,,,Cash,1059.73,157.64,83.02
POS027858,11,2024/11/19 13:00,C0015,CUST07272,CREDIT,271.63,57.54,16.96
POS027859,23,2024-07-10,C0281,,Gift Card,834.57,182.08,49.9
POS027860,6,05-03-2024 05:40 AM,C0488,,DEBIT,730.59,109.24,60.87
POS027861,8,2024/11/14 01:14,C0335,,Cash,1686.42,100.11,156.48
POS027862,15,2024/05/08 14:01,C0034,CUST07698,Mobile Pay,1016.61,202.18,89.76
POS027863,20,2024-12-22,C0219,CUST06266,CASH,545.77,129.95,61.62
POS027864,24,2024-07-17,C0122,CUST01915,Cash,1667.55,111.4,159.44
POS027865,29,2024-12-02,C0317,CUST04246,Mobile Pay,912.94,17.8,70.91
POS027866,26,2024-05-20,C0248,CUST02490,Cash,1295.11,28.21,128.74
POS027867,8,12-12-2024 03:23 PM,C0117,CUST00549,Credit,587.92,148.51,52.57
POS027868,4,2024/06/17 21:38,C0153,,Credit,765.16,38.52,72.04
POS027869,2,09-13-2024 03:27 AM,C0261,,Cash,551.77,77.99,54.16
POS027870,10,17/10/2024 03:23,C0422,,Gift Card,693.84,90.39,59.9
POS027871,2,07-24-2024 08:08 AM,C0190,CUST02544,Debit,264.45,29.24,30.02
POS027872,21,2024/08/12 09:26,C0453,CUST06204,CREDIT,844.52,87.83,47.46
POS027873,16,26/07/2024 06:34,C0240,CUST02403,Gift Card,1345.3,183.04,119.01
POS027874,3,30/07/2024 08:41,C0446,CUST02837,credit,569.65,168.54,31.64
POS027875,21,2024-09-22,C0037,CUST09279,Mobile Pay,885.62,9.02,66.14
POS027876,9,2024-09-03,C0431,CUST01674,Credit,802.34,33.52,72.42
POS027877,18,2024-01-01,C0216,CUST04895,DEBIT,1337.67,293.21,125.51
POS027878,24,18/03/2024 16:06,C0020,CUST04891,Credit,1070.99,68.68,109.7
POS027879,29,02-19-2024 07:45 PM,C0364,,CREDIT,352.36,57.22,32.26
POS027880,4,2024-07-28 18:44:35,C0243,,Gift Card,516.06,121.29,55.95
POS027881,10,2024/10/09 23:11,C0419,,CASH,1110.91,238.08,105.49
POS027882,9,07-06-2024 02:41 PM,C0152,CUST06824,CREDIT,1314.82,388.16,145.62
POS027883,23,2024-11-22,C0260,CUST07953,DEBIT,591.41,165.51,41.5
POS027884,16,06-15-2024 07:08 PM,C0259,,credit,751.44,213.03,53.5
POS027885,26,01-13-2024 11:13 AM,C0249,,Mobile Pay,499.01,81.32,43.51
POS027886,12,2024/10/26 08:01,C0471,,Gift Card,300.44,7.52,34.13
POS027887,24,09-26-2024 11:49 AM,C0214,,Credit,1010.31,149.58,81.98
POS027888,2,12-27-2024 09:18 PM,C0315,CUST08352,Cash,972.77,56.72,74.92
POS027889,2,04/02/2024 14:19,C0458,CUST06542,DEBIT,915.11,60.51,53.74
POS027890,30,2024/05/20 04:59,,,Debit,642.46,33.46,64.65
POS027891,8,2024-03-07 06:01:26,C0138,,CASH,847.01,0.84,70.32
POS027892,19,2024-05-09,C0090,,DEBIT,833.7,18.45,69.16
POS027893,30,09/08/2024 12:21,C0119,CUST05491,Credit,426.17,49.44,49.01
POS027894,29,05-03-2024 11:32 PM,C0126,,Mobile Pay,726.5,21.05,68.86
POS027895,3,13/06/2024 21:45,C0297,CUST04209,Debit,594.2,151.14,31.66
POS027896,30,2024-08-08 14:09:56,C0341,CUST04348,CREDIT,496.69,3.78,54.85
POS027897,14,06-06-2024 09:06 AM,C0373,,CASH,625.84,134.97,52.22
POS027898,15,2024-05-21,C0057,CUST03003,DEBIT,912.79,5.63,97.21
POS027899,20,2024/01/31 06:19,C0122,,CASH,1322.97,126.44,80.73
POS027900,30,2024-01-15 01:07:39,C0453,,Debit,412.7,3.33,41.34
POS027901,1,2024-08-04,C0005,CUST04963,CREDIT,880.09,101.58,93.77
POS027902,14,01-16-2024 09:47 PM,C0203,,Gift Card,157.72,22.38,8.04
POS027903,8,2024/05/24 15:29,C0078,CUST02778,Mobile Pay,312.7,35.41,20.32
POS027904,15,2024-10-23,C0073,CUST03186,Gift Card,757.41,31.42,36.35
POS027905,15,2024/04/03 17:39,C0444,CUST04763,Credit,782.24,115.97,59.43
POS027906,26,2024/01/04 21:56,C0229,CUST07748,Debit,1176.24,170.32,77.28
POS027907,26,11/04/2024 19:12,C0014,,Cash,464.93,58.11,44.2
POS027908,5,2024-12-06 14:33:02,C0392,CUST06428,DEBIT,672.81,93.27,63.27
POS027909,7,2024/04/29 14:47,,CUST03048,Mobile Pay,502.95,23.4,54.06
POS027910,24,2024-08-03 18:45:21,C0359,,Mobile Pay,1388.77,0.91,116.1
POS027911,9,03-18-2024 09:48 PM,C0303,,CREDIT,534.26,46.25,58.31
POS027912,5,2024-02-23,C0020,,Mobile Pay,324.06,24.35,21.28
POS027913,8,2024/06/19 13:26,,,Debit,227.16,38.16,15.19
POS027914,3,2024-10-19,C0239,,Mobile Pay,315.92,0.35,30.76
POS027915,3,2024-09-12 03:29:37,,CUST07353,Cash,578.51,16.85,34.5
POS027916,13,2024-11-18 07:47:16,C0162,CUST09632,CASH,362.85,23.39,24.15
POS027917,11,2024/07/01 04:38,C0026,CUST04483,Credit,672.65,112.07,73.24
POS027918,22,2024/08/01 19:30,C0071,CUST01907,Credit,931.22,228.18,76.88
POS027919,15,2024-03-11,C0284,CUST07604,Mobile Pay,1559.43,41.83,129.23
POS027920,17,20/01/2024 10:46,C0268,CUST09044,CASH,616.51,148.75,61.71
POS027921,16,11/12/2024 05:53,C0143,CUST06070,credit,274.47,38.32,30.12
POS027922,28,2024-10-13 09:23:37,C0494,CUST07037,Credit,868.85,209.88,98.85
POS027923,17,2024-09-22,C0333,,Cash,270.07,1.0,24.46
POS027924,14,2024-08-18 13:42:05,C0016,CUST01992,DEBIT,1078.67,90.71,99.38
POS027925,21,25/04/2024 22:08,,CUST01213,DEBIT,396.73,108.37,42.86
POS027926,11,05-24-2024 11:03 AM,C0498,CUST08793,DEBIT,404.08,70.09,33.48
POS027927,7,05-07-2024 03:12 PM,C0066,CUST04606,Cash,315.75,69.92,23.26
POS027928,13,11/04/2024 21:57,C0175,,CREDIT,570.28,7.73,38.84
POS027929,25,10-23-2024 03:48 PM,C0203,CUST06258,Mobile Pay,1142.23,41.03,88.46
POS027930,10,03/07/2024 03:26,C0397,CUST03464,Gift Card,676.35,76.25,52.94
POS027931,29,2024-05-13,C0029,CUST04476,Mobile Pay,1617.23,464.01,92.62
POS027932,3,2024-03-29,C0148,CUST03832,CASH,860.69,125.45,69.58
POS027933,10,2024-02-23,C0489,CUST04884,Cash,200.58,16.26,17.61
POS027934,23,18/03/2024 13:21,C0022,CUST04679,Credit,155.37,43.56,14.33
POS027935,21,2024/04/28 05:27,C0013,,Mobile Pay,664.55,4.81,63.35
POS027936,27,2024-01-28,C0163,CUST03245,Cash,504.38,56.04,35.01
POS027937,23,2024-07-19 19:26:13,C0239,CUST09028,Mobile Pay,709.47,137.79,46.23
POS027938,23,10/11/2024 14:05,C0055,CUST04043,Cash,616.88,54.52,47.29
POS027939,23,12-24-2024 10:13 PM,C0133,CUST00611,Debit,478.09,70.5,45.83
POS027940,4,2024/10/31 02:37,C0497,CUST07650,CASH,1002.76,3.79,86.71
POS027941,6,2024/05/30 01:11,C0155,,CASH,489.99,107.48,55.9
POS027942,12,05-19-2024 08:10 AM,C0149,CUST05459,Debit,714.16,163.22,43.18
POS027943,10,2024-12-21 22:10:52,C0363,,Debit,1151.86,143.11,99.35
POS027944,17,2024/05/02 19:26,C0026,CUST01994,Mobile Pay,158.52,11.08,13.08
POS027945,20,2024-07-18,,CUST06749,Mobile Pay,798.06,16.97,73.59
POS027946,28,06-06-2024 10:42 PM,C0005,CUST08678,Debit,161.52,18.61,8.48
POS027947,8,12/07/2024 09:21,C0489,CUST01342,DEBIT,929.74,135.77,71.67
POS027948,10,2024-01-28,C0303,CUST06019,Credit,767.98,28.69,50.83
POS027949,29,24/06/2024 18:04,C0253,CUST05587,DEBIT,665.18,54.28,44.35
POS027950,5,2024-08-06 06:51:32,C0078,CUST02630,Cash,641.45,141.62,54.91
