return_id,original_transaction_or_order_id,product_id,return_date,return_reason,refund_amount,quantity_returned,return_channel
RET004312,ECOM005488,143,01-04-2024,Defective,38.94,1,ECOM
RET004313,ECOM011351,327,08-29-2024,Late delivery,41.77,1,POS
RET004314,ECOM010881,232,,Size issue,86.47,1,ecom
RET004315,POS004101,384,12-16-2024,Late delivery,191.21,2,POS
RET004316,POS015434,108,10-02-2024,Changed mind,146.4,1,ecom
RET004317,ECOM004619,183,04/06/2024,Size issue,152.95,2,pos
RET004318,POS008805,450,2024-02-01,Damaged,138.74,2,ECOM
RET004319,POS002951,336,2024-02-27,Size issue,161.46,2,ECOM
RET004320,ECOM009612,19,08-12-2024,Defective,71.8,2,pos
RET004321,POS017898,479,17/01/2024,Changed mind,22.08,1,ECOM
RET004322,ECOM005811,24,10-04-2024,Late delivery,74.86,1,pos
RET004323,POS018442,260,2024-11-17,,191.94,1,ECOM
RET004324,POS013024,374,05-06-2024,Size issue,140.23,1,ECOM
RET004325,ECOM014158,151,01-13-2024,Damaged,155.21,3,POS
RET004326,POS008012,119,2024-12-04,Defective,62.88,3,pos
RET004327,ECOM008965,326,2024-12-15,Size issue,169.83,1,pos
RET004328,POS006674,481,11-29-2024,Changed mind,195.53,1,pos
RET004329,ECOM013730,282,2024-08-21,Late delivery,66.58,1,POS
RET004330,POS029775,301,2024-03-07,Defective,68.35,2,POS
RET004331,ECOM010076,491,2024-10-04,Late delivery,10.62,3,POS
RET004332,POS006937,331,2024-08-19,Changed mind,75.68,3,ecom
RET004333,POS020399,303,2024-12-14,lorem ipsum,58.41,2,ecom
RET004334,POS009294,49,11-30-2024,Size issue,35.34,3,ecom
RET004335,ECOM011137,431,04-18-2024,Late delivery,55.2,1,pos
RET004336,POS011697,365,2024-01-04,Defective,41.71,1,ecom
RET004337,POS019558,147,01-22-2024,Damaged,12.18,2,ecom
RET004338,POS008755,99,2024-09-21,Damaged,71.07,2,pos
RET004339,POS019863,378,10-05-2024,Changed mind,11.53,1,pos
RET004340,POS022613,62,2024-07-26,Defective,118.84,2,ecom
RET004341,POS024021,139,2024-08-08,Size issue,131.21,2,ecom
RET004342,ECOM014192,115,2024-09-19,Late delivery,14.82,2,ECOM
RET004343,POS009035,447,2024-04-18,Late delivery,85.26,3,ecom
RET004344,POS000216,428,2024-05-12,Changed mind,32.78,3,ECOM
RET004345,ECOM010872,12,15/06/2024,Late delivery,44.68,2,ecom
RET004346,ECOM009022,8,2024-04-17,Changed mind,52.32,1,pos
RET004347,POS007463,99,2024-03-17,Damaged,196.99,1,ecom
RET004348,ECOM005206,419,20/04/2024,Changed mind,109.99,2,ECOM
RET004349,POS008376,35,2024-10-02,Size issue,164.79,3,pos
RET004350,POS025398,109,20/09/2024,Late delivery,107.53,1,POS
RET004351,POS007305,27,05/10/2024,Size issue,92.07,1,ecom
RET004352,ECOM007792,61,2024-04-01,Late delivery,73.89,2,pos
RET004353,POS025194,222,,,117.12,2,ecom
RET004354,POS014020,138,06/07/2024,Defective,139.07,1,ECOM
RET004355,ECOM013060,312,2024-03-06,asdf123,74.55,1,ecom
RET004356,POS025981,499,,Defective,120.43,3,ecom
RET004357,POS002682,298,02/07/2024,Defective,138.35,3,ecom
RET004358,POS009858,176,09/12/2024,Damaged,63.02,3,pos
RET004359,ECOM012747,327,2024-06-07,Size issue,125.52,3,pos
RET004360,POS020151,335,12/02/2024,Defective,25.44,1,ecom
RET004361,ECOM008077,32,05-21-2024,Size issue,144.08,1,POS
RET004362,POS014742,174,2024-12-03,Late delivery,25.02,3,pos
RET004363,POS006161,194,09/01/2024,Size issue,85.24,3,pos
RET004364,ECOM005399,482,,Damaged,20.11,2,ecom
RET004365,POS025141,377,03-28-2024,Damaged,169.26,1,POS
RET004366,ECOM014206,81,02/06/2024,Defective,105.96,3,ECOM
RET004367,POS000085,345,08-19-2024,Defective,127.3,1,pos
RET004368,ECOM011474,334,08-23-2024,Damaged,32.23,3,ecom
RET004369,ECOM007994,361,30/11/2024,Late delivery,164.44,2,ecom
RET004370,POS029323,343,08-15-2024,Size issue,105.48,3,ecom
RET004371,POS028183,289,16/08/2024,Defective,114.88,2,POS
RET004372,ECOM008423,297,07-06-2024,Defective,130.07,2,ecom
RET004373,ECOM006913,306,10-19-2024,Changed mind,75.22,1,POS
RET004374,POS029188,424,10/12/2024,Late delivery,167.38,3,ecom
RET004375,POS010463,298,2024-01-05,Size issue,66.21,2,ecom
RET004376,POS021145,420,20/11/2024,Size issue,66.29,1,POS
RET004377,POS000208,120,2024-03-24,Size issue,59.57,3,pos
RET004378,ECOM013463,162,06-10-2024,Defective,109.96,3,pos
RET004379,POS019380,41,05/02/2024,Defective,176.58,1,ecom
RET004380,POS011822,72,03-05-2024,asdf123,23.07,1,ECOM
RET004381,POS007151,135,2024-12-23,Late delivery,135.39,1,pos
RET004382,POS013870,103,07/07/2024,Defective,146.31,2,ECOM
RET004383,ECOM001051,231,2024-08-12,Late delivery,86.92,2,pos
RET004384,POS006934,119,2024-11-24,Defective,120.66,3,ECOM
RET004385,ECOM010202,430,05-22-2024,Changed mind,93.98,1,POS
RET004386,POS000681,374,05/07/2024,Defective,130.09,2,pos
RET004387,POS020482,498,29/07/2024,Changed mind,39.23,3,POS
RET004388,POS026772,236,2024-10-08,Damaged,187.42,1,POS
RET004389,ECOM008571,494,12/02/2024,Late delivery,44.8,1,POS
RET004390,POS029109,7,24/01/2024,Defective,195.6,3,POS
RET004391,POS023124,439,13/11/2024,Defective,80.66,2,POS
RET004392,ECOM000686,160,2024-11-10,???,27.52,3,ECOM
RET004393,POS008026,301,2024-11-09,Defective,13.6,1,ecom
RET004394,POS007038,8,08/07/2024,Defective,187.86,2,pos
RET004395,ECOM014337,197,07-11-2024,Damaged,158.52,3,ECOM
RET004396,POS029455,9,02-24-2024,Changed mind,76.92,2,ecom
RET004397,POS013188,136,2024-12-16,Damaged,103.49,1,pos
RET004398,ECOM000167,194,01/07/2024,Defective,18.92,2,POS
RET004399,POS029300,168,20/07/2024,Changed mind,19.56,2,ecom
RET004400,ECOM004654,369,28/08/2024,Changed mind,35.78,3,POS
RET004401,POS020402,15,28/11/2024,Damaged,20.45,2,POS
RET004402,POS014341,259,15/11/2024,asdf123,95.6,3,pos
RET004403,ECOM012126,404,2024-03-04,Size issue,163.73,3,pos
RET004404,ECOM005566,72,,Changed mind,176.16,1,POS
RET004405,POS011295,244,06-05-2024,lorem ipsum,85.34,3,pos
RET004406,ECOM009278,299,02-21-2024,Size issue,96.72,2,pos
RET004407,ECOM010460,104,09/07/2024,Size issue,108.19,3,pos
RET004408,ECOM003670,146,2024-08-28,Damaged,186.05,1,pos
RET004409,POS011834,303,07-21-2024,Damaged,65.75,3,pos
RET004410,POS008447,368,01-10-2024,Late delivery,45.31,3,ECOM
RET004411,POS028051,28,2024-03-02,Late delivery,74.78,1,ecom
RET004412,ECOM001932,255,01-26-2024,Changed mind,79.59,3,ECOM
RET004413,POS017226,183,23/05/2024,Size issue,91.99,1,pos
RET004414,POS008676,202,2024-12-17,Late delivery,172.1,1,POS
RET004415,POS027620,145,2024-03-02,Changed mind,134.01,3,pos
RET004416,ECOM005684,199,2024-07-07,Changed mind,155.27,2,ECOM
RET004417,POS023291,364,01/11/2024,Damaged,70.22,3,ECOM
RET004418,POS013055,373,08-28-2024,,65.26,2,pos
RET004419,POS006612,470,,Changed mind,195.89,3,pos
RET004420,POS022376,106,10-20-2024,Damaged,79.31,1,ecom
RET004421,POS008972,287,2024-06-15,Changed mind,123.6,2,pos
RET004422,POS008963,115,03-19-2024,Damaged,93.09,2,ecom
RET004423,POS017685,427,10-27-2024,Damaged,67.18,2,pos
RET004424,ECOM010646,378,2024-03-04,Changed mind,103.85,2,ecom
RET004425,POS014162,23,06-22-2024,Damaged,143.41,2,ECOM
RET004426,ECOM014692,448,2024-03-11,Changed mind,157.46,2,ecom
RET004427,ECOM002540,201,2024-03-08,Defective,114.77,1,pos
RET004428,ECOM007519,176,22/11/2024,Changed mind,119.62,2,ECOM
RET004429,POS027702,120,2024-11-24,N/A,67.44,3,ECOM
RET004430,POS022096,143,2024-12-20,Changed mind,175.05,3,pos
RET004431,POS008969,413,2024-11-16,Size issue,147.79,2,POS
RET004432,POS023357,203,05-11-2024,lorem ipsum,71.21,3,pos
RET004433,ECOM012638,236,2024-10-05,Changed mind,140.27,1,ecom
RET004434,ECOM000162,434,10-06-2024,Defective,172.65,3,ecom
RET004435,POS009514,500,02-03-2024,Damaged,162.28,1,POS
RET004436,POS025416,401,11-15-2024,Damaged,154.9,1,ECOM
RET004437,POS006783,301,10/09/2024,Late delivery,97.58,1,pos
RET004438,POS017653,315,09/12/2024,Late delivery,155.66,2,POS
RET004439,ECOM006219,420,06-25-2024,Changed mind,66.15,1,ecom
RET004440,POS026932,219,2024-01-29,Defective,194.93,1,POS
RET004441,ECOM003539,253,2024-05-24,Damaged,32.8,2,ecom
RET004442,POS016664,404,2024-02-22,Defective,66.33,1,ECOM
RET004443,ECOM003742,345,23/07/2024,Late delivery,182.57,1,ecom
RET004444,POS023554,3,07-03-2024,Changed mind,141.92,1,ECOM
RET004445,POS021047,11,2024-01-19,Size issue,163.43,1,ecom
RET004446,ECOM012127,95,06-12-2024,N/A,80.6,3,ECOM
RET004447,POS026952,136,2024-12-10,Defective,113.55,3,pos
RET004448,POS024233,81,2024-09-03,Defective,199.9,3,ecom
RET004449,ECOM011193,42,28/02/2024,Defective,103.24,1,POS
RET004450,ECOM011616,41,2024-06-30,Damaged,35.89,1,ECOM
RET004451,POS013379,44,2024-11-08,Late delivery,88.21,1,pos
RET004452,POS010054,417,10-02-2024,Size issue,97.02,3,ecom
RET004453,ECOM005124,364,28/08/2024,Size issue,96.48,2,ECOM
RET004454,POS016932,377,23/06/2024,Changed mind,117.71,3,ECOM
RET004455,POS026188,173,2024-02-09,Damaged,121.98,2,POS
RET004456,POS019028,398,04-10-2024,Defective,48.44,3,pos
RET004457,POS014884,123,12/10/2024,Changed mind,99.34,1,ECOM
RET004458,POS014506,265,02/06/2024,Defective,195.44,2,ECOM
RET004459,POS019498,232,2024-06-13,Late delivery,163.8,3,ecom
RET004460,POS005909,346,10-10-2024,Damaged,123.26,2,ecom
RET004461,POS017439,217,13/10/2024,Late delivery,94.9,2,pos
RET004462,ECOM004508,82,2024-09-18,Defective,102.51,3,ECOM
RET004463,ECOM011350,21,2024-01-09,Changed mind,124.78,2,ecom
RET004464,ECOM014137,388,13/08/2024,Size issue,182.07,1,POS
RET004465,ECOM002798,16,07/06/2024,Late delivery,44.46,1,ecom
RET004466,POS018889,221,2024-02-18,Late delivery,150.38,3,pos
RET004467,POS028571,355,01-05-2024,Damaged,51.13,2,ecom
RET004468,POS003144,323,2024-12-29,Defective,40.11,3,pos
RET004469,ECOM010096,46,03-14-2024,Late delivery,161.74,3,ECOM
RET004470,POS029055,221,02/02/2024,Defective,80.05,3,ECOM
RET004471,POS006771,136,12/12/2024,Late delivery,101.75,1,pos
RET004472,ECOM001197,35,07-16-2024,Defective,158.54,3,ecom
RET004473,POS013889,59,02-08-2024,Damaged,170.72,3,pos
RET004474,POS014276,3,11/11/2024,Late delivery,145.04,1,ecom
RET004475,POS013701,150,2024-06-21,Damaged,29.06,3,POS
RET004476,POS002610,33,03-02-2024,Size issue,95.29,2,pos
RET004477,POS019216,347,02-16-2024,Size issue,120.94,2,ECOM
RET004478,ECOM001441,161,10-10-2024,Late delivery,167.62,1,pos
RET004479,POS004057,256,15/09/2024,Damaged,183.73,3,ecom
RET004480,POS012936,280,07-29-2024,Size issue,84.65,2,POS
RET004481,POS023576,185,2024-12-04,Damaged,199.82,1,pos
RET004482,POS003090,196,2024-07-20,,60.28,2,ecom
RET004483,ECOM006356,232,29/01/2024,Changed mind,134.97,2,ECOM
RET004484,POS011452,366,05-02-2024,Changed mind,155.79,3,pos
RET004485,ECOM013366,160,2024-04-01,Late delivery,17.34,3,POS
RET004486,POS022672,441,05-19-2024,Size issue,69.23,1,ECOM
RET004487,ECOM000393,74,2024-02-12,Defective,71.52,1,ecom
RET004488,ECOM006595,438,01/05/2024,,190.72,2,POS
RET004489,ECOM010366,280,04-28-2024,Damaged,67.66,2,ecom
RET004490,POS011417,96,13/03/2024,Defective,54.77,1,ecom
RET004491,ECOM013023,344,12-17-2024,Changed mind,77.04,2,ECOM
RET004492,POS028423,394,2024-12-18,Late delivery,190.78,2,ECOM
RET004493,POS013364,295,30/12/2024,Late delivery,111.63,2,pos
RET004494,POS023286,97,25/01/2024,Size issue,85.91,3,POS
RET004495,POS018815,123,06/09/2024,???,44.85,3,ECOM
RET004496,POS030000,43,31/10/2024,Late delivery,61.58,3,ecom
RET004497,POS028904,143,2024-09-10,Changed mind,162.7,1,ecom
RET004498,POS018334,10,,Changed mind,110.23,3,POS
RET004499,POS004954,438,2024-08-19,N/A,138.76,2,ecom
RET004500,ECOM005283,86,05-19-2024,Changed mind,156.17,1,ECOM
RET004501,POS001511,264,2024-01-12,Changed mind,158.67,1,pos
RET004502,ECOM006442,293,2024-05-05,Size issue,189.7,2,ecom
RET004503,POS016285,238,2024-01-04,???,32.42,2,ecom
RET004504,POS018509,28,17/08/2024,Changed mind,117.73,1,ECOM
RET004505,POS021539,32,2024-07-29,Defective,87.15,3,ecom
RET004506,ECOM009650,18,30/08/2024,Defective,174.16,2,ECOM
RET004507,POS003552,350,24/01/2024,Late delivery,145.8,1,POS
RET004508,POS014449,53,,Changed mind,187.24,2,ECOM
RET004509,POS008118,411,10-23-2024,Defective,186.7,3,ecom
RET004510,POS002193,491,2024-06-24,Late delivery,87.98,2,pos
RET004511,ECOM008440,187,2024-04-18,Damaged,117.93,2,ECOM
RET004512,ECOM008403,160,2024-12-12,Defective,182.1,2,ecom
RET004513,ECOM012498,165,2024-01-27,Damaged,13.17,2,ECOM
RET004514,POS006551,92,03-18-2024,Changed mind,59.46,1,POS
RET004515,ECOM009026,392,31/07/2024,Changed mind,184.58,3,POS
RET004516,POS006178,332,06-16-2024,Damaged,122.6,3,ecom
RET004517,POS022554,29,05/06/2024,Defective,24.52,2,pos
RET004518,POS011485,268,2024-11-23,Defective,132.5,2,ECOM
RET004519,ECOM009817,299,2024-10-20,Defective,117.75,2,ecom
RET004520,POS011285,83,05-04-2024,Defective,145.8,3,POS
RET004521,ECOM007204,367,2024-05-08,Damaged,32.69,1,pos
RET004522,POS009647,28,04-23-2024,Damaged,42.78,2,pos
RET004523,ECOM002401,72,09-25-2024,Size issue,138.31,3,pos
RET004524,POS002838,83,2024-05-10,Size issue,53.27,2,pos
RET004525,ECOM008449,427,21/02/2024,Defective,109.56,3,POS
RET004526,ECOM003876,83,2024-03-25,Defective,45.09,3,pos
RET004527,POS028344,224,02-06-2024,Size issue,109.86,1,pos
RET004528,POS019015,211,2024-06-15,Changed mind,67.78,3,POS
RET004529,POS016169,7,,Damaged,132.71,3,ECOM
RET004530,ECOM000666,431,07/11/2024,,68.9,3,POS
RET004531,ECOM003952,272,09-21-2024,Size issue,150.13,1,ECOM
RET004532,POS014986,497,09-21-2024,Damaged,74.45,2,ecom
RET004533,ECOM009923,473,08-22-2024,N/A,139.33,2,pos
RET004534,POS010877,121,09/10/2024,Changed mind,185.12,2,POS
RET004535,POS012221,255,2024-05-13,Size issue,174.74,1,POS
RET004536,POS016431,432,10-31-2024,Size issue,42.39,3,ecom
RET004537,POS029339,444,21/09/2024,Size issue,40.92,2,POS
RET004538,POS020502,322,2024-12-24,Size issue,65.14,1,ecom
RET004539,ECOM010544,256,27/01/2024,Size issue,40.07,1,POS
RET004540,POS016026,20,2024-05-21,Damaged,37.21,1,ECOM
RET004541,ECOM012976,447,27/02/2024,Size issue,121.35,2,pos
RET004542,ECOM011761,318,12/04/2024,???,69.72,3,POS
RET004543,ECOM007053,6,2024-02-04,Late delivery,95.52,1,ecom
RET004544,ECOM000876,153,2024-01-07,Changed mind,112.49,1,ECOM
RET004545,POS018585,317,05-12-2024,Late delivery,45.18,1,pos
RET004546,POS003499,187,12-06-2024,???,152.64,2,pos
RET004547,ECOM004106,395,21/03/2024,Damaged,149.19,3,ecom
RET004548,ECOM000995,468,04-29-2024,Defective,176.6,2,POS
RET004549,ECOM011106,227,30/04/2024,lorem ipsum,100.09,2,ecom
RET004550,ECOM008874,14,10-05-2024,Damaged,63.47,2,ECOM
RET004551,POS022334,170,2024-06-21,Damaged,157.38,2,ECOM
RET004552,POS028871,372,09-18-2024,Late delivery,94.44,1,POS
RET004553,POS020619,82,27/02/2024,Changed mind,189.67,2,pos
RET004554,POS007376,50,17/05/2024,Late delivery,180.76,3,POS
RET004555,POS017099,496,2024-03-25,Defective,153.58,3,ecom
RET004556,POS017153,380,23/10/2024,Changed mind,178.82,3,POS
RET004557,POS008776,271,2024-02-01,Defective,135.07,2,POS
RET004558,POS012377,97,06-04-2024,Late delivery,198.25,3,ECOM
RET004559,POS014370,52,12-23-2024,Damaged,156.17,2,POS
RET004560,POS010296,360,13/05/2024,Size issue,154.36,1,ecom
RET004561,POS023833,59,2024-10-13,Changed mind,80.09,3,ecom
RET004562,POS027201,426,03-07-2024,Changed mind,156.25,3,POS
RET004563,POS002536,385,2024-12-20,Late delivery,31.4,2,pos
RET004564,POS027746,422,20/08/2024,Size issue,156.88,2,pos
RET004565,ECOM000698,404,2024-05-11,Size issue,178.28,1,pos
RET004566,POS029910,418,22/05/2024,Damaged,76.82,2,pos
RET004567,POS010065,250,2024-03-26,Defective,67.38,3,ECOM
RET004568,ECOM013778,160,2024-06-25,Late delivery,154.42,3,ecom
RET004569,POS026157,121,17/11/2024,Late delivery,159.25,3,ECOM
RET004570,ECOM012396,384,18/09/2024,Changed mind,103.84,1,pos
RET004571,ECOM002099,94,02/09/2024,Damaged,71.92,2,ECOM
RET004572,POS014707,478,2024-06-14,Size issue,190.52,2,POS
RET004573,ECOM010225,101,21/07/2024,Defective,23.02,2,ecom
RET004574,POS027551,346,2024-07-16,Changed mind,93.13,1,ECOM
RET004575,POS023310,298,20/05/2024,Changed mind,59.07,1,pos
RET004576,POS014537,125,2024-08-02,Late delivery,129.09,3,ecom
RET004577,POS001250,142,02-02-2024,Changed mind,174.76,2,ecom
RET004578,POS019610,94,14/02/2024,Size issue,70.45,1,ECOM
RET004579,ECOM012460,201,02/11/2024,Changed mind,44.14,2,pos
RET004580,ECOM004471,444,2024-07-21,Late delivery,12.98,1,POS
RET004581,POS017059,246,2024-05-23,Late delivery,126.38,3,ecom
RET004582,ECOM013664,332,10-04-2024,Late delivery,101.81,2,POS
RET004583,POS029578,134,2024-01-15,Size issue,33.18,3,ECOM
RET004584,ECOM002769,174,12-12-2024,Damaged,62.35,3,ecom
RET004585,POS016770,126,02-05-2024,Late delivery,111.85,2,pos
RET004586,POS009910,332,12-10-2024,Damaged,23.62,2,pos
RET004587,POS025041,64,2024-02-20,Damaged,27.4,2,POS
RET004588,POS020099,198,06-19-2024,Changed mind,163.98,1,pos
RET004589,POS027687,412,04-29-2024,Late delivery,144.88,3,pos
RET004590,POS017101,63,08/11/2024,Defective,60.62,3,pos
RET004591,ECOM001948,412,2024-06-08,Size issue,15.75,3,pos
RET004592,POS007741,162,2024-05-08,Size issue,199.63,2,ecom
RET004593,ECOM003132,484,2024-01-09,Damaged,109.44,1,ecom
RET004594,ECOM001431,346,14/09/2024,Late delivery,112.86,3,POS
RET004595,POS014304,287,2024-06-21,Size issue,127.93,1,pos
RET004596,POS011273,412,2024-10-09,Late delivery,22.07,2,POS
RET004597,POS006964,384,04/11/2024,Defective,151.19,1,POS
RET004598,POS025805,337,03-29-2024,Defective,22.55,2,POS
RET004599,POS025489,289,,Defective,126.27,1,ECOM
RET004600,ECOM000683,30,09-08-2024,Late delivery,146.47,3,ECOM
RET004601,POS000938,114,2024-08-05,asdf123,12.18,3,ecom
RET004602,POS028251,72,11/09/2024,Defective,155.4,1,pos
RET004603,ECOM004597,199,20/10/2024,Damaged,85.74,3,pos
RET004604,POS013046,387,02-06-2024,Size issue,199.18,2,POS
RET004605,POS012292,358,30/09/2024,Changed mind,38.54,3,POS
RET004606,POS013216,52,08/04/2024,Damaged,71.52,3,POS
RET004607,POS018543,456,2024-11-02,Late delivery,148.62,3,ecom
RET004608,POS015449,142,09-25-2024,Changed mind,123.18,1,ecom
RET004609,POS026611,285,03/10/2024,Defective,137.83,1,POS
RET004610,ECOM004733,237,2024-07-13,Changed mind,83.61,1,POS
RET004611,POS007880,235,2024-12-25,Size issue,196.89,2,ECOM
RET004612,ECOM003919,55,27/06/2024,Defective,117.11,1,pos
RET004613,POS014364,85,11/08/2024,Changed mind,182.52,1,POS
RET004614,POS001473,191,04-21-2024,Late delivery,40.6,3,ECOM
RET004615,POS028764,312,07/12/2024,Defective,138.05,1,ECOM
RET004616,POS017803,117,2024-09-14,Late delivery,53.73,1,ECOM
RET004617,POS023259,170,21/06/2024,Late delivery,173.45,1,pos
RET004618,ECOM006260,176,02-25-2024,N/A,32.76,2,POS
RET004619,ECOM009769,86,01/04/2024,Late delivery,177.54,3,ecom
RET004620,POS007948,97,2024-04-25,Changed mind,83.66,2,ECOM
RET004621,POS016402,7,12-15-2024,Late delivery,18.36,2,pos
RET004622,POS009834,65,19/05/2024,Defective,23.94,3,pos
RET004623,POS000748,220,11-26-2024,Late delivery,79.53,1,ecom
RET004624,POS028106,427,2024-01-25,Defective,91.6,1,POS
RET004625,POS009297,385,,Changed mind,170.86,2,POS
RET004626,POS020080,227,08/06/2024,Defective,195.47,2,pos
RET004627,POS014630,179,16/07/2024,Size issue,164.29,2,pos
RET004628,ECOM000978,339,04-23-2024,Changed mind,16.9,2,ECOM
RET004629,ECOM000909,425,,Changed mind,74.12,1,POS
RET004630,POS016467,83,12-03-2024,Damaged,83.6,3,pos
RET004631,POS028484,128,10-05-2024,Late delivery,67.53,3,ecom
RET004632,ECOM001858,178,29/01/2024,Damaged,179.52,1,pos
RET004633,POS021216,315,30/09/2024,Changed mind,44.2,1,POS
RET004634,POS003513,412,04-28-2024,Damaged,129.5,3,ecom
RET004635,POS008046,266,08-13-2024,Late delivery,162.74,3,ECOM
RET004636,POS004794,298,28/03/2024,Changed mind,183.56,1,ECOM
RET004637,ECOM009304,251,05-23-2024,Damaged,123.85,2,ECOM
RET004638,POS002765,444,15/10/2024,Defective,91.01,2,POS
RET004639,POS019134,235,27/03/2024,Damaged,89.07,3,POS
RET004640,POS006705,319,05/08/2024,Late delivery,47.2,3,ecom
RET004641,POS026449,150,21/06/2024,lorem ipsum,10.32,3,POS
RET004642,POS015899,245,12/07/2024,Changed mind,65.56,2,POS
RET004643,POS019540,308,06-21-2024,,30.5,1,ECOM
RET004644,POS008348,40,30/12/2024,Damaged,97.55,1,pos
RET004645,POS009409,369,13/10/2024,Size issue,64.55,3,ECOM
RET004646,ECOM001198,213,04/10/2024,Late delivery,46.26,2,POS
RET004647,POS009744,267,11/08/2024,Changed mind,179.26,3,ecom
RET004648,POS010430,336,,Damaged,180.43,1,pos
RET004649,ECOM003697,45,09-26-2024,Damaged,112.66,1,pos
RET004650,POS024340,337,04-17-2024,N/A,165.64,3,pos
RET004651,POS026214,250,01/10/2024,Damaged,109.27,3,ECOM
RET004652,POS002134,138,2024-12-13,Late delivery,15.84,1,POS
RET004653,ECOM007569,490,19/08/2024,Changed mind,54.67,3,ECOM
RET004654,POS026557,7,09-23-2024,Damaged,72.69,2,POS
RET004655,ECOM005291,35,23/05/2024,Defective,110.31,1,ECOM
RET004656,POS015382,71,09/01/2024,N/A,169.19,2,POS
RET004657,POS004852,92,03-29-2024,Size issue,144.0,1,ECOM
RET004658,POS018445,397,06-26-2024,Changed mind,24.27,1,pos
RET004659,POS027381,129,2024-07-12,Size issue,72.37,2,ECOM
RET004660,ECOM013691,32,18/03/2024,Defective,153.03,1,ecom
RET004661,POS018724,17,01-23-2024,Defective,83.95,1,ECOM
RET004662,POS006256,295,29/01/2024,Size issue,33.76,1,ecom
RET004663,POS012957,460,15/08/2024,Late delivery,183.18,3,POS
RET004664,ECOM001929,304,26/01/2024,Size issue,180.78,2,ecom
RET004665,POS024779,24,06-03-2024,Changed mind,62.11,2,ecom
RET004666,POS020535,437,12-02-2024,Size issue,36.19,3,POS
RET004667,POS021408,232,2024-09-22,Damaged,179.74,2,POS
RET004668,ECOM003476,386,02-18-2024,N/A,71.92,3,ecom
RET004669,POS014883,378,01-24-2024,Late delivery,184.24,3,ECOM
RET004670,POS002591,100,11-11-2024,Changed mind,83.17,1,POS
RET004671,POS007359,341,2024-07-09,asdf123,49.68,2,ECOM
RET004672,ECOM009142,499,05-30-2024,Changed mind,163.23,1,POS
RET004673,POS005106,4,07-19-2024,Damaged,167.32,2,POS
RET004674,ECOM010125,191,10-31-2024,Defective,73.61,2,pos
RET004675,POS028863,148,15/10/2024,Late delivery,193.04,3,ECOM
RET004676,POS011083,303,09-10-2024,Changed mind,125.78,1,ecom
RET004677,ECOM012963,62,2024-01-19,Defective,167.63,3,POS
