order_id,customer_id,order_timestamp,order_status,channel,shipping_cost,total_amount,discount_amount,device_type,traffic_source
ECOM014635,CUST07557,2024-11-20 18:08:00,Pending,WEB,18.03,77.28,8.5,desktop,Email
ECOM014636,CUST06798,09-03-2024 09:10,COMPLETED,WEB,16.17,150.69,8.17,MOBILE,Direct
ECOM014637,CUST06509,2024/02/10 09:14 AM,Complete,WEB,11.92,214.03,20.24,Desktop,Referral
ECOM014638,CUST02401,07/27/2024 08:06,COMPLETE,WEB,19.94,159.83,17.31,desktop,Direct
ECOM014639,CUST07826,2024-06-01 01:29:00,Cancelled,WEB,16.49,173.55,5.03,mobile,Instagram
ECOM014640,CUST02934,2024-07-18 03:57:00,completed,MOBILE_APP,10.93,388.51,53.78,Tablet,Instagram
ECOM014641,CUST01806,08/18/2024 17:11,COMPLETED,MARKETPLACE,14.52,113.31,8.78,Tablet,Direct
ECOM014642,CUST07489,2024-09-09 01:30:00,pending,MARKETPLACE,8.09,377.37,21.68,desktop,Instagram
ECOM014643,CUST02593,20-11-2024 07:18,PENDING,MOBILE_APP,11.4,115.95,0.1,Mobile,Direct
ECOM014644,CUST06393,2024/03/04 12:18 PM,Completed,WEB,0.51,132.67,0.84,MOBILE,Email
ECOM014645,CUST07871,2024/03/28 09:49 AM,completed,MOBILE_APP,1.38,202.09,33.25,MOBILE,Facebook
ECOM014646,CUST06314,2024/11/17 05:14 AM,PENDING,MARKETPLACE,17.59,256.17,50.99,MOBILE,Facebook
ECOM014647,CUST02257,30-09-2024 12:01,Cancelled,MOBILE_APP,5.42,387.22,71.05,Tablet,Referral
ECOM014648,CUST00407,19-06-2024 01:27,complete,MOBILE_APP,18.17,118.42,5.43,Mobile,Facebook
ECOM014649,CUST11330,07-08-2024 04:04,COMPLETE,MARKETPLACE,3.6,225.17,43.27,MOBILE,Referral
ECOM014650,CUST00525,10/14/2024 21:55,Pending,WEB,17.86,72.98,5.27,Tablet,Instagram
ECOM014651,CUST09226,03-12-2024 08:32,completed,WEB,4.77,327.21,58.97,Desktop,Email
ECOM014652,CUST03384,06/30/2024 16:26,CANCELLED,MOBILE_APP,6.85,185.73,20.02,Tablet,Facebook
ECOM014653,CUST05130,2024/06/30 10:34 PM,Pending,MOBILE_APP,18.23,356.27,60.29,Desktop,Google
ECOM014654,CUST05453,30-10-2024 09:19,Cancelled,MOBILE_APP,16.2,329.53,25.9,Desktop,Instagram
ECOM014655,CUST08674,10-03-2024 10:21,Cancelled,WEB,1.0,254.98,34.19,desktop,Email
ECOM014656,CUST10138,09-03-2024 03:59,completed,WEB,12.14,347.69,32.24,Desktop,Instagram
ECOM014657,CUST11331,03-01-2024 09:36,cancelled,WEB,7.35,89.25,15.45,desktop,Direct
ECOM014658,CUST06136,2024/03/12 10:37 PM,completed,MOBILE_APP,11.42,161.0,7.45,desktop,Referral
ECOM014659,CUST01046,18-02-2024 23:50,Cancelled,WEB,13.6,216.72,9.52,Mobile,Facebook
ECOM014660,CUST00747,2024-05-15 07:06:00,completed,WEB,0.4,206.07,18.59,Mobile,Email
ECOM014661,CUST09077,04-10-2024 14:16,completed,MOBILE_APP,6.14,396.75,5.77,Mobile,Referral
ECOM014662,CUST10729,2024-11-22 12:30:00,cancelled,MOBILE_APP,12.6,51.52,9.58,Tablet,Email
ECOM014663,CUST04046,01-09-2024 15:40,Cancelled,WEB,8.57,201.39,32.85,desktop,Email
ECOM014664,CUST04771,11-06-2024 02:37,completed,MARKETPLACE,14.67,241.89,33.22,Mobile,Direct
ECOM014665,CUST06535,03/07/2024 17:26,Cancelled,MOBILE_APP,8.35,111.69,18.61,Desktop,Facebook
ECOM014666,CUST07222,07-11-2024 12:48,COMPLETE,WEB,14.06,73.6,11.5,Desktop,Instagram
ECOM014667,CUST00486,04/26/2024 10:46,pending,MARKETPLACE,9.77,210.91,12.39,desktop,Referral
ECOM014668,CUST05928,2024/09/12 12:02 PM,pending,WEB,16.23,225.95,36.67,MOBILE,Direct
ECOM014669,CUST11956,21-03-2024 07:30,PENDING,MOBILE_APP,4.55,190.23,8.2,Desktop,Google
ECOM014670,CUST04437,2024/07/03 10:31 PM,Pending,MOBILE_APP,5.64,244.31,24.05,desktop,Direct
ECOM014671,CUST03250,06-09-2024 22:39,COMPLETED,MOBILE_APP,7.99,85.48,16.52,Tablet,Referral
ECOM014672,CUST02239,2024-05-08 17:46:00,pending,MOBILE_APP,1.18,112.1,14.33,Tablet,Instagram
ECOM014673,CUST02524,22-03-2024 05:11,cancelled,WEB,5.74,308.34,40.65,desktop,Instagram
ECOM014674,CUST06546,29-04-2024 10:22,pending,MOBILE_APP,11.0,88.6,13.02,Mobile,Instagram
ECOM014675,CUST10562,24-03-2024 20:42,completed,WEB,1.68,239.38,36.03,Desktop,Direct
ECOM014676,CUST06222,2024/05/11 08:30 PM,Completed,WEB,4.77,369.35,29.06,Desktop,Referral
ECOM014677,CUST09937,23-12-2024 10:53,pending,MOBILE_APP,11.5,146.1,1.06,desktop,Referral
ECOM014678,CUST05248,2024-09-01 21:08:00,cancelled,MARKETPLACE,17.48,391.29,9.58,mobile,Facebook
ECOM014679,CUST01862,22-12-2024 03:27,PENDING,MOBILE_APP,1.26,29.92,3.3,Mobile,Email
ECOM014680,CUST05092,20-07-2024 23:00,Pending,MOBILE_APP,1.3,97.46,16.84,Desktop,Referral
ECOM014681,CUST01723,2024-02-09 19:45:00,CANCELLED,MOBILE_APP,15.74,67.85,12.51,Mobile,Email
ECOM014682,CUST08759,2024/09/14 06:15 AM,PENDING,WEB,15.57,240.9,12.82,Desktop,Facebook
ECOM014683,CUST03011,2024-07-20 05:24:00,pending,WEB,6.31,277.2,35.75,MOBILE,Facebook
ECOM014684,CUST08734,2024-05-10 20:23:00,cancelled,MARKETPLACE,6.36,292.41,11.16,desktop,Google
ECOM014685,CUST08379,2024/05/16 04:02 AM,cancelled,MOBILE_APP,14.38,368.08,7.95,Desktop,Instagram
ECOM014686,CUST10391,09/26/2024 14:40,COMPLETE,MARKETPLACE,10.5,314.36,54.2,Desktop,Google
ECOM014687,CUST00425,2024/11/09 06:10 PM,cancelled,WEB,8.98,,,desktop,Email
ECOM014688,CUST06377,14-10-2024 03:03,cancelled,WEB,5.16,105.78,15.62,Desktop,Email
ECOM014689,CUST07260,05-09-2024 08:06,pending,MOBILE_APP,13.68,274.17,37.05,mobile,Instagram
ECOM014690,CUST10043,2024/06/30 04:25 PM,completed,MOBILE_APP,8.55,37.62,0.0,mobile,Email
ECOM014691,CUST02318,2024-07-14 15:07:00,completed,MOBILE_APP,15.67,351.38,12.17,MOBILE,Instagram
ECOM014692,CUST01631,2024-12-21 17:54:00,COMPLETE,MARKETPLACE,2.06,372.78,70.06,MOBILE,Google
ECOM014693,CUST08738,2024-07-13 04:39:00,Pending,MARKETPLACE,15.31,383.27,37.4,Mobile,Google
ECOM014694,CUST02908,2024-08-23 03:02:00,completed,MOBILE_APP,18.43,339.62,25.2,Desktop,Facebook
ECOM014695,CUST11926,09-03-2024 15:33,Cancelled,MOBILE_APP,15.2,283.54,5.76,Tablet,Google
ECOM014696,CUST03114,2024-03-03 09:48:00,Complete,WEB,7.09,256.35,12.3,mobile,Instagram
ECOM014697,CUST11480,2024-08-22 13:29:00,COMPLETED,WEB,8.58,331.59,63.51,mobile,Direct
ECOM014698,CUST05818,2024-06-30 08:18:00,Complete,MARKETPLACE,12.15,28.87,3.46,Tablet,Google
ECOM014699,CUST07586,2024/07/04 10:43 AM,cancelled,MARKETPLACE,17.47,180.34,11.5,desktop,Referral
ECOM014700,CUST11638,2024-05-07 18:55:00,completed,MOBILE_APP,8.11,127.05,23.52,desktop,Facebook
ECOM014701,CUST10314,2024-04-15 08:31:00,Completed,WEB,10.58,41.6,0.45,MOBILE,Email
ECOM014702,CUST10813,05/30/2024 10:37,complete,MOBILE_APP,0.64,137.64,20.9,desktop,Direct
ECOM014703,CUST07298,02/11/2024 11:10,Pending,MOBILE_APP,6.28,,,Tablet,Instagram
ECOM014704,CUST01563,2024/08/13 04:47 PM,completed,WEB,12.57,209.3,24.48,Desktop,Google
ECOM014705,CUST05236,2024-03-02 06:44:00,PENDING,MARKETPLACE,3.34,377.24,6.47,desktop,Referral
ECOM014706,CUST00611,2024/04/17 07:51 PM,pending,MARKETPLACE,8.48,105.71,8.17,desktop,Instagram
ECOM014707,CUST00501,25-03-2024 21:41,complete,WEB,18.22,,,mobile,Google
ECOM014708,CUST00760,2024-04-20 00:16:00,completed,WEB,14.21,324.38,12.36,desktop,Direct
ECOM014709,CUST00244,14-05-2024 17:52,PENDING,MARKETPLACE,4.79,320.6,1.23,Desktop,Email
ECOM014710,CUST08671,2024/05/13 08:54 AM,pending,WEB,12.86,236.66,9.78,Mobile,Instagram
ECOM014711,CUST01246,07-05-2024 16:18,PENDING,WEB,3.55,303.43,52.12,Tablet,Facebook
ECOM014712,CUST11915,13-05-2024 13:21,cancelled,MARKETPLACE,15.75,319.82,8.3,Mobile,Facebook
ECOM014713,CUST08198,2024/01/10 10:19 AM,COMPLETED,MARKETPLACE,8.33,139.77,16.6,Tablet,Referral
ECOM014714,CUST06930,2024-11-13 00:27:00,PENDING,MOBILE_APP,4.08,322.12,42.62,mobile,Referral
ECOM014715,CUST05280,09/29/2024 04:13,Pending,MOBILE_APP,1.41,203.72,8.16,mobile,Google
ECOM014716,CUST07226,07-10-2024 18:11,Cancelled,MARKETPLACE,17.05,88.47,0.82,Tablet,Facebook
ECOM014717,CUST09355,2024-04-04 11:57:00,Completed,WEB,0.9,,,desktop,Referral
ECOM014718,CUST09085,2024/12/11 01:32 AM,pending,MOBILE_APP,15.45,140.14,2.28,Mobile,Instagram
ECOM014719,CUST02636,2024-09-15 13:06:00,pending,MOBILE_APP,4.12,254.72,11.53,Mobile,Google
ECOM014720,CUST08655,2024/01/13 02:39 AM,Pending,MARKETPLACE,18.7,358.39,20.61,Desktop,Instagram
ECOM014721,CUST02118,15-02-2024 04:52,COMPLETE,WEB,2.76,384.26,27.46,Mobile,Google
ECOM014722,CUST03428,03-03-2024 12:12,completed,MARKETPLACE,16.91,33.71,5.31,MOBILE,Direct
ECOM014723,CUST10336,22-06-2024 03:02,cancelled,MOBILE_APP,17.92,290.27,43.95,desktop,Direct
ECOM014724,CUST05562,2024/01/07 01:11 AM,complete,MOBILE_APP,11.65,128.42,20.71,Desktop,Direct
ECOM014725,CUST01595,17-01-2024 08:41,Pending,MARKETPLACE,4.42,20.02,2.49,Tablet,Direct
ECOM014726,CUST06386,2024/06/10 05:14 PM,completed,MOBILE_APP,18.5,313.0,29.15,Desktop,Referral
ECOM014727,CUST07935,07/23/2024 00:43,Pending,MARKETPLACE,4.09,389.49,42.94,Desktop,Facebook
ECOM014728,CUST06291,2024-08-18 15:08:00,PENDING,MOBILE_APP,9.84,202.17,29.94,MOBILE,Google
ECOM014729,CUST09385,2024/03/22 07:26 PM,Pending,WEB,12.13,129.54,13.44,Tablet,Email
ECOM014730,CUST06041,2024-02-17 00:24:00,completed,MOBILE_APP,14.06,,,Desktop,Direct
ECOM014731,CUST05079,01-07-2024 03:21,Cancelled,MARKETPLACE,15.37,127.1,10.13,desktop,Google
ECOM014732,CUST01214,2024-03-31 12:27:00,PENDING,WEB,17.81,120.2,5.99,Desktop,Google
ECOM014733,CUST09321,2024/09/19 09:33 AM,Pending,MOBILE_APP,17.37,,,mobile,Direct
ECOM014734,CUST02559,2024-03-13 00:22:00,cancelled,MOBILE_APP,18.62,257.05,30.32,Desktop,Google
ECOM014735,CUST04086,2024-02-24 00:49:00,Cancelled,MARKETPLACE,7.29,354.58,68.26,mobile,Google
ECOM014736,CUST06548,2024/08/12 09:59 PM,PENDING,WEB,13.67,355.68,11.79,Mobile,Google
ECOM014737,CUST01814,10/26/2024 13:46,Complete,MOBILE_APP,7.04,318.36,39.76,Desktop,Direct
ECOM014738,CUST06169,08-09-2024 23:38,pending,MARKETPLACE,19.95,79.52,9.97,desktop,Email
ECOM014739,CUST07530,07/05/2024 05:48,completed,MOBILE_APP,14.17,330.0,25.48,desktop,Referral
ECOM014740,CUST06303,2024/09/23 06:15 PM,cancelled,WEB,11.21,304.34,27.73,Tablet,Direct
ECOM014741,CUST03658,10/20/2024 00:01,Pending,MOBILE_APP,18.61,102.14,1.9,mobile,Email
ECOM014742,CUST07638,2024/07/17 05:34 PM,pending,MARKETPLACE,18.55,55.81,2.88,mobile,Email
ECOM014743,CUST11297,05-05-2024 03:42,COMPLETE,MOBILE_APP,10.21,175.82,32.99,MOBILE,Referral
ECOM014744,CUST00886,08/12/2024 01:06,completed,WEB,9.61,52.79,8.3,Mobile,Referral
ECOM014745,CUST08756,2024/08/21 06:00 PM,Completed,MOBILE_APP,19.63,99.69,12.25,Mobile,Referral
ECOM014746,CUST08306,07/24/2024 21:11,completed,WEB,18.37,103.1,9.77,Desktop,Referral
ECOM014747,CUST11107,2024-11-12 05:24:00,COMPLETED,MOBILE_APP,13.31,190.68,24.58,Desktop,Google
ECOM014748,CUST10318,2024-05-10 23:28:00,Completed,MOBILE_APP,0.93,302.42,47.35,mobile,Referral
ECOM014749,CUST00403,2024/11/22 05:40 AM,cancelled,MARKETPLACE,10.02,99.86,16.96,desktop,Facebook
ECOM014750,CUST06085,2024-11-18 23:43:00,PENDING,WEB,5.45,138.04,0.38,Tablet,Instagram
ECOM014751,CUST10138,09-05-2024 02:21,Complete,MOBILE_APP,8.88,129.15,22.07,mobile,Email
ECOM014752,CUST01691,06/02/2024 00:30,Completed,MOBILE_APP,11.12,333.62,0.03,MOBILE,Google
ECOM014753,CUST10536,2024/03/10 11:52 AM,cancelled,WEB,8.55,,,Mobile,Direct
ECOM014754,CUST05068,2024-08-16 02:23:00,PENDING,MARKETPLACE,4.56,306.16,7.97,Tablet,Google
ECOM014755,CUST00261,2024-10-24 23:07:00,CANCELLED,MARKETPLACE,10.31,391.74,20.44,Mobile,Instagram
ECOM014756,CUST10103,12-09-2024 08:24,pending,MOBILE_APP,17.97,257.98,18.66,Mobile,Facebook
ECOM014757,CUST01431,12/23/2024 02:17,Pending,WEB,13.15,343.22,22.92,Tablet,Instagram
ECOM014758,CUST02044,22-10-2024 23:56,PENDING,MARKETPLACE,11.65,243.84,39.8,Mobile,Facebook
ECOM014759,CUST04171,14-07-2024 08:48,COMPLETED,MOBILE_APP,12.04,39.86,6.15,mobile,Direct
ECOM014760,CUST08164,03/13/2024 08:10,completed,WEB,16.48,292.4,42.44,desktop,Google
ECOM014761,CUST01826,2024/12/18 07:00 AM,completed,WEB,17.42,383.94,4.92,Tablet,Email
ECOM014762,CUST03405,02-08-2024 13:31,cancelled,MARKETPLACE,0.86,30.81,1.27,Desktop,Facebook
ECOM014763,CUST03205,03/11/2024 04:21,completed,MARKETPLACE,14.08,170.54,7.45,MOBILE,Referral
ECOM014764,CUST03020,2024-03-13 12:11:00,completed,MARKETPLACE,13.7,385.13,51.52,Desktop,Email
ECOM014765,CUST00618,19-01-2024 10:01,PENDING,MOBILE_APP,9.21,36.07,3.58,MOBILE,Direct
ECOM014766,CUST04592,2024-03-08 06:40:00,pending,MOBILE_APP,1.68,159.7,14.96,desktop,Facebook
ECOM014767,CUST00890,10-02-2024 02:19,complete,WEB,6.17,366.29,8.21,MOBILE,Google
ECOM014768,CUST01709,2024/04/02 03:54 AM,CANCELLED,MARKETPLACE,6.13,81.18,15.33,MOBILE,Direct
ECOM014769,CUST01515,2024/06/01 03:47 PM,COMPLETED,MARKETPLACE,11.07,312.55,58.25,MOBILE,Email
ECOM014770,CUST08598,01/28/2024 01:16,complete,MOBILE_APP,9.78,369.12,50.5,MOBILE,Direct
ECOM014771,CUST00046,2024-08-25 21:23:00,Completed,WEB,6.85,298.78,10.09,desktop,Facebook
ECOM014772,CUST11495,07/07/2024 15:14,pending,MOBILE_APP,9.29,,,Mobile,Referral
ECOM014773,CUST11171,08/11/2024 07:21,pending,WEB,12.56,69.58,5.55,Desktop,Facebook
ECOM014774,CUST07622,2024/08/29 10:04 AM,pending,MARKETPLACE,7.48,54.45,8.37,MOBILE,Direct
ECOM014775,CUST01540,2024/09/16 04:12 PM,pending,MARKETPLACE,9.06,,,Mobile,Instagram
ECOM014776,CUST07596,02-05-2024 04:16,completed,WEB,1.27,293.34,43.42,mobile,Instagram
ECOM014777,CUST07623,30-11-2024 23:38,completed,WEB,15.21,93.18,17.14,Desktop,Instagram
ECOM014778,CUST03106,2024-05-31 04:13:00,PENDING,MOBILE_APP,10.64,95.98,16.99,Mobile,Direct
ECOM014779,CUST06565,26-02-2024 04:56,CANCELLED,MOBILE_APP,1.08,,,desktop,Direct
ECOM014780,CUST10350,2024-07-22 16:46:00,completed,MARKETPLACE,15.07,261.75,7.52,Desktop,Facebook
ECOM014781,CUST10938,10-03-2024 09:07,Pending,MARKETPLACE,14.73,68.84,1.76,Tablet,Instagram
ECOM014782,CUST01908,2024/06/19 04:00 AM,pending,MOBILE_APP,2.51,262.37,24.44,Tablet,Referral
ECOM014783,CUST08104,2024/04/25 05:08 AM,pending,MOBILE_APP,16.78,298.4,35.15,desktop,Instagram
ECOM014784,CUST08089,07-03-2024 07:05,completed,MOBILE_APP,12.59,364.28,60.53,Tablet,Google
ECOM014785,CUST01210,06-05-2024 11:25,completed,MOBILE_APP,8.13,136.77,9.87,MOBILE,Referral
ECOM014786,CUST01083,14-09-2024 08:33,pending,WEB,6.7,367.48,21.48,Mobile,Instagram
ECOM014787,CUST06677,2024/12/21 11:20 AM,COMPLETE,MOBILE_APP,17.93,21.38,2.98,Mobile,Google
ECOM014788,CUST01170,2024/04/25 08:06 AM,COMPLETED,MARKETPLACE,2.99,,,Tablet,Email
ECOM014789,CUST10878,2024/11/10 04:00 PM,Completed,WEB,15.86,174.01,30.29,Mobile,Google
ECOM014790,CUST05828,04/13/2024 03:47,complete,WEB,4.08,377.87,10.78,mobile,Direct
ECOM014791,CUST00847,2024/04/14 06:31 AM,pending,WEB,10.1,306.07,18.6,MOBILE,Instagram
ECOM014792,CUST05554,2024-07-21 22:28:00,pending,MARKETPLACE,16.46,222.08,3.27,Mobile,Referral
ECOM014793,CUST09407,2024/04/28 12:52 PM,PENDING,MOBILE_APP,19.84,90.51,13.6,MOBILE,Direct
ECOM014794,CUST04025,02/16/2024 15:35,COMPLETED,MOBILE_APP,11.71,98.98,1.06,Desktop,Direct
ECOM014795,CUST02680,2024-02-19 11:14:00,completed,MARKETPLACE,8.94,63.62,1.29,mobile,Referral
ECOM014796,CUST06673,09-11-2024 07:45,Completed,WEB,17.01,357.88,19.85,Desktop,Google
ECOM014797,CUST03412,01/01/2024 17:23,pending,MARKETPLACE,6.1,313.65,32.35,MOBILE,Facebook
ECOM014798,CUST00259,08/26/2024 05:30,completed,WEB,13.96,129.53,7.45,mobile,Referral
ECOM014799,CUST10577,2024-09-23 18:15:00,completed,MOBILE_APP,14.66,325.16,53.08,Mobile,Direct
ECOM014800,CUST01623,2024-05-31 05:55:00,COMPLETE,MARKETPLACE,15.42,41.14,2.07,Tablet,Email
ECOM014801,CUST03653,06-01-2024 21:59,completed,MOBILE_APP,18.81,49.25,4.69,Mobile,Referral
ECOM014802,CUST04323,2024-04-26 10:22:00,completed,WEB,14.19,376.9,20.72,Desktop,Google
ECOM014803,CUST01764,14-09-2024 13:08,COMPLETED,WEB,14.04,163.91,3.24,Tablet,Referral
ECOM014804,CUST08691,05/25/2024 23:07,PENDING,MOBILE_APP,17.23,27.06,5.07,MOBILE,Direct
ECOM014805,CUST01781,2024/04/28 01:37 PM,cancelled,MOBILE_APP,11.35,247.12,27.98,Tablet,Direct
ECOM014806,CUST00063,18-03-2024 07:37,pending,MOBILE_APP,13.31,108.94,5.94,Tablet,Instagram
ECOM014807,CUST08807,2024-03-19 01:01:00,completed,WEB,3.37,281.01,1.04,mobile,Email
ECOM014808,CUST07362,03/07/2024 10:45,Completed,WEB,10.46,389.45,70.38,Tablet,Facebook
ECOM014809,CUST03710,06-09-2024 00:30,completed,WEB,7.13,66.79,10.08,Tablet,Instagram
ECOM014810,CUST02889,2024/05/18 07:15 PM,Pending,WEB,13.31,329.67,41.64,Mobile,Email
ECOM014811,CUST03492,26-04-2024 11:31,COMPLETED,MOBILE_APP,2.17,264.31,41.14,Tablet,Referral
ECOM014812,CUST02229,22-10-2024 13:09,COMPLETE,MARKETPLACE,4.79,42.57,3.45,desktop,Instagram
ECOM014813,CUST11405,06/23/2024 19:31,Pending,MARKETPLACE,6.31,,,mobile,Google
ECOM014814,CUST08927,2024-01-19 03:39:00,Cancelled,MARKETPLACE,8.52,341.01,36.27,Mobile,Facebook
ECOM014815,CUST08029,10-06-2024 16:43,pending,MARKETPLACE,7.2,,,MOBILE,Referral
ECOM014816,CUST08065,2024/04/04 11:05 AM,PENDING,MOBILE_APP,4.04,188.28,18.56,mobile,Email
ECOM014817,CUST01335,06/24/2024 10:58,cancelled,MOBILE_APP,2.51,218.19,10.46,Tablet,Google
ECOM014818,CUST05112,2024/03/02 09:17 PM,completed,MOBILE_APP,10.81,,,MOBILE,Email
ECOM014819,CUST09503,2024-11-12 22:44:00,completed,WEB,3.92,289.56,13.76,Desktop,Google
ECOM014820,CUST11708,2024/11/25 07:42 AM,Cancelled,WEB,3.87,145.75,25.94,desktop,Instagram
ECOM014821,CUST11682,04/15/2024 15:35,cancelled,MOBILE_APP,2.7,235.57,37.16,Tablet,Instagram
ECOM014822,CUST01273,2024/01/04 12:37 AM,COMPLETE,MARKETPLACE,0.68,310.55,32.58,Tablet,Direct
ECOM014823,CUST02334,2024/12/13 08:38 PM,CANCELLED,WEB,14.19,216.18,27.32,mobile,Referral
ECOM014824,CUST00168,02/25/2024 07:14,cancelled,MARKETPLACE,8.44,291.34,42.8,Mobile,Direct
ECOM014825,CUST02339,2024/03/06 05:17 AM,Pending,MARKETPLACE,8.95,88.38,1.85,Tablet,Google
ECOM014826,CUST10781,2024-06-25 07:43:00,completed,MOBILE_APP,14.28,144.67,18.93,desktop,Google
ECOM014827,CUST09340,09/21/2024 17:15,CANCELLED,MARKETPLACE,6.82,90.58,8.91,desktop,Google
ECOM014828,CUST03412,2024/04/17 10:18 PM,CANCELLED,WEB,18.88,381.23,1.39,MOBILE,Referral
ECOM014829,CUST06836,2024-06-15 17:22:00,Complete,WEB,17.2,216.13,37.02,Tablet,Email
ECOM014830,CUST00138,2024-11-26 03:13:00,completed,WEB,5.21,253.9,26.41,desktop,Direct
ECOM014831,CUST07186,2024-03-17 10:29:00,completed,WEB,15.28,142.76,27.09,mobile,Direct
ECOM014832,CUST02500,10-01-2024 02:28,cancelled,MOBILE_APP,12.7,23.33,2.63,mobile,Email
ECOM014833,CUST01329,10/20/2024 00:20,Completed,MOBILE_APP,4.76,196.48,34.0,mobile,Instagram
ECOM014834,CUST12000,2024-04-05 17:29:00,Pending,WEB,11.41,28.44,1.15,desktop,Instagram
ECOM014835,CUST10588,2024/09/14 05:23 PM,pending,MOBILE_APP,15.56,,,MOBILE,Facebook
ECOM014836,CUST00050,23-06-2024 10:06,pending,MOBILE_APP,0.02,98.09,12.08,desktop,Referral
ECOM014837,CUST00138,10/12/2024 23:52,completed,MARKETPLACE,15.03,347.61,56.56,Tablet,Direct
ECOM014838,CUST02513,20-12-2024 09:59,PENDING,WEB,9.83,30.38,1.5,Desktop,Instagram
ECOM014839,CUST05367,2024/03/25 03:38 PM,COMPLETED,MOBILE_APP,14.77,212.43,7.95,Tablet,Direct
ECOM014840,CUST07850,2024/07/12 01:09 AM,cancelled,WEB,5.92,93.71,18.38,Tablet,Instagram
ECOM014841,CUST09189,24-02-2024 11:25,COMPLETE,WEB,14.36,,,desktop,Referral
ECOM014842,CUST02673,2024-11-01 14:30:00,completed,MOBILE_APP,7.27,83.05,11.1,Mobile,Direct
ECOM014843,CUST10945,2024/10/05 11:44 PM,Pending,MARKETPLACE,5.81,221.69,38.08,Desktop,Email
ECOM014844,CUST07161,2024/09/06 11:22 PM,complete,WEB,14.77,40.71,5.9,Desktop,Instagram
ECOM014845,CUST06584,07/26/2024 00:09,completed,MOBILE_APP,14.03,148.6,13.93,Mobile,Google
ECOM014846,CUST09678,27-09-2024 12:18,Cancelled,WEB,13.88,,,Desktop,Facebook
ECOM014847,CUST02146,2024-08-20 23:39:00,complete,MOBILE_APP,18.05,278.96,50.39,MOBILE,Direct
ECOM014848,CUST03337,09-12-2024 01:26,Cancelled,WEB,7.02,286.57,51.42,Mobile,Facebook
ECOM014849,CUST10186,2024/12/19 08:29 PM,completed,MARKETPLACE,9.83,73.66,1.07,desktop,Facebook
ECOM014850,CUST03588,2024-07-04 03:47:00,PENDING,WEB,8.12,368.08,10.54,Mobile,Direct
ECOM014851,CUST07368,2024/07/26 01:16 AM,completed,MOBILE_APP,10.67,310.81,31.01,mobile,Instagram
ECOM014852,CUST03545,2024-10-21 14:56:00,complete,WEB,4.55,265.06,37.12,mobile,Email
ECOM014853,CUST04058,08/28/2024 15:51,pending,MOBILE_APP,19.32,373.76,26.6,MOBILE,Email
ECOM014854,CUST11627,12/20/2024 03:45,Complete,MARKETPLACE,13.76,244.23,36.14,MOBILE,Instagram
ECOM014855,CUST01031,2024/09/21 02:23 PM,cancelled,MOBILE_APP,19.16,293.2,0.0,Mobile,Referral
ECOM014856,CUST00856,2024-05-06 13:36:00,CANCELLED,WEB,17.27,245.54,23.47,Mobile,Email
ECOM014857,CUST08686,09-07-2024 20:34,Complete,MOBILE_APP,7.72,70.93,12.88,desktop,Email
ECOM014858,CUST01763,01/04/2024 09:31,pending,MARKETPLACE,0.81,256.33,21.71,Tablet,Email
ECOM014859,CUST01514,21-05-2024 21:03,cancelled,WEB,0.6,241.07,15.97,Tablet,Email
ECOM014860,CUST07965,2024-02-04 13:42:00,PENDING,MOBILE_APP,1.85,63.06,11.44,Mobile,Facebook
ECOM014861,CUST06326,2024-09-05 14:52:00,Cancelled,MARKETPLACE,16.64,389.12,34.66,mobile,Referral
ECOM014862,CUST00615,2024-07-11 03:39:00,complete,MARKETPLACE,3.86,124.98,14.39,Desktop,Instagram
ECOM014863,CUST06833,03/07/2024 08:39,cancelled,WEB,19.15,192.12,11.77,mobile,Facebook
ECOM014864,CUST06559,10/12/2024 10:56,Completed,MARKETPLACE,2.22,132.8,22.21,Desktop,Instagram
ECOM014865,CUST00478,09/20/2024 23:30,Completed,MOBILE_APP,5.42,142.22,19.58,Tablet,Referral
ECOM014866,CUST11145,10-03-2024 05:11,COMPLETED,MARKETPLACE,10.79,335.67,23.6,Mobile,Google
ECOM014867,CUST05989,29-06-2024 03:19,cancelled,MOBILE_APP,11.29,214.41,30.39,Mobile,Referral
ECOM014868,CUST07129,05-02-2024 19:51,Cancelled,MARKETPLACE,8.6,297.41,42.41,MOBILE,Facebook
ECOM014869,CUST04277,20-12-2024 07:02,Pending,MARKETPLACE,14.2,338.67,25.36,mobile,Direct
ECOM014870,CUST09370,2024/04/30 06:22 PM,CANCELLED,MOBILE_APP,18.69,396.93,52.57,Mobile,Direct
ECOM014871,CUST08100,19-02-2024 09:01,completed,MOBILE_APP,13.42,355.53,40.96,Tablet,Referral
ECOM014872,CUST03616,09/07/2024 08:27,Completed,MOBILE_APP,16.56,215.0,8.58,Tablet,Instagram
ECOM014873,CUST09802,2024-03-09 11:46:00,Complete,MOBILE_APP,5.81,180.78,7.16,desktop,Email
ECOM014874,CUST11441,18-04-2024 14:38,completed,WEB,2.08,94.09,4.14,Desktop,Direct
ECOM014875,CUST07573,01-07-2024 15:23,COMPLETED,MARKETPLACE,7.0,379.43,62.99,mobile,Referral
ECOM014876,CUST10401,2024/04/27 03:32 AM,pending,WEB,3.59,253.17,31.26,MOBILE,Facebook
